id,name,brand_id,family_id,image_url,price,description_url
26120368,cK one,555,3,http://www.basenotes.net/photos/products/300/26120368-7939.jpg,57.49,http://www.basenotes.net/photos/products/300/26120368-7939.jpg
26120369,cK one 'Red Hot Edition',555,3,http://www.basenotes.net/photos/products/st/26120369.jpg,75.0,http://www.basenotes.net/photos/products/st/26120369.jpg
26120370,Claiborne for Men,1810,3,http://www.basenotes.net/photos/products/st/26120370.jpg,13.5,http://www.basenotes.net/photos/products/st/26120370.jpg
26120371,Claiborne Sport,1810,6,http://www.basenotes.net/photos/products/st/26120371.jpg,10.97,http://www.basenotes.net/photos/products/st/26120371.jpg
26120376,Clear Day for Men,1008,6,http://www.basenotes.net/photos/products/300/26120376-6857.jpg,59.99,http://www.basenotes.net/photos/products/300/26120376-6857.jpg
26120380,Colani,1864,6,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26120381,Cold,391,6,http://www.basenotes.net/photos/products/300/26120381-2382.jpg,15.16,http://www.basenotes.net/photos/products/300/26120381-2382.jpg
26120383,Colors Uomo,391,8,http://www.basenotes.net/photos/products/300/26120383-2140.jpg,1.99,http://www.basenotes.net/photos/products/300/26120383-2140.jpg
26120385,Comme des Garçons Cologne,705,3,http://www.basenotes.net/photos/products/300/26120385-3316.jpg,134.1,http://www.basenotes.net/photos/products/300/26120385-3316.jpg
26120390,Compagnia Delle Indie Uomo,710,2,http://www.basenotes.net/photos/products/300/26120390-9125.jpg,0,http://www.basenotes.net/photos/products/300/26120390-9125.jpg
26120391,Eau du Gouverneur / L'Homme,713,6,http://www.basenotes.net/photos/products/300/26120391-914.jpg,63.0,http://www.basenotes.net/photos/products/300/26120391-914.jpg
26120392,Comte J. de Galimard,1151,3,http://www.basenotes.net/photos/products/300/26120392-7931.jpg,149.99,http://www.basenotes.net/photos/products/300/26120392-7931.jpg
26120396,Contradiction for Men,555,6,http://www.basenotes.net/photos/products/300/26120396-294.jpg,11.95,http://www.basenotes.net/photos/products/300/26120396-294.jpg
26120397,Cool Buchu / Cool,2088,6,http://www.basenotes.net/photos/products/300/26120397-3694.jpg,29.99,http://www.basenotes.net/photos/products/300/26120397-3694.jpg
26120398,Cool Water,804,3,http://www.basenotes.net/photos/products/300/26120398-205.jpg,156.99,http://www.basenotes.net/photos/products/300/26120398-205.jpg
26120401,Coriolan,1240,5,http://www.basenotes.net/photos/products/st/26120401.jpg,72.99,http://www.basenotes.net/photos/products/st/26120401.jpg
26120402,Cosaque,1151,2,http://www.basenotes.net/photos/products/300/26120402-3951.jpg,0,http://www.basenotes.net/photos/products/300/26120402-3951.jpg
26120404,Henry M Betrix Country,407,6,http://www.basenotes.net/photos/products/st/26120404.jpg,0,http://www.basenotes.net/photos/products/st/26120404.jpg
26120406,Courrèges Homme,738,8,http://www.basenotes.net/photos/300noimage.png,16.95,http://www.basenotes.net/photos/300noimage.png
26120407,Enrico Coveri pour Homme,962,8,http://www.basenotes.net/photos/products/300/26120407-2153.jpg,37.0,http://www.basenotes.net/photos/products/300/26120407-2153.jpg
26120409,Cravache,2616,3,http://www.basenotes.net/photos/products/300/26120409-5393.jpg,88.05,http://www.basenotes.net/photos/products/300/26120409-5393.jpg
26120411,Cristobal pour Homme,345,3,http://www.basenotes.net/photos/products/st/26120411.jpg,109.99,http://www.basenotes.net/photos/products/st/26120411.jpg
26120412,Crown Fougère,755,5,http://www.basenotes.net/photos/products/st/26120412.jpg,25.0,http://www.basenotes.net/photos/products/st/26120412.jpg
26120414,Cruiser for Men,1818,8,http://www.basenotes.net/photos/products/300/26120414-4589.jpg,13.99,http://www.basenotes.net/photos/products/300/26120414-4589.jpg
26120416,Cuba,758,3,http://www.basenotes.net/photos/products/300/26120416-9175.jpg,12.99,http://www.basenotes.net/photos/products/300/26120416-9175.jpg
26120419,Culture by Tabac,2137,3,http://www.basenotes.net/photos/products/st/26120419.jpg,0,http://www.basenotes.net/photos/products/st/26120419.jpg
26120420,Culture by Tabac Blue (original),2137,6,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26120421,Curve for Men,1810,1,http://www.basenotes.net/photos/products/st/26120421.jpg,13.5,http://www.basenotes.net/photos/products/st/26120421.jpg
26120425,Dunhill d,895,3,http://www.basenotes.net/photos/products/st/26120425.jpg,38.46,http://www.basenotes.net/photos/products/st/26120425.jpg
26120426,D&G Masculine,864,5,http://www.basenotes.net/photos/products/st/26120426.jpg,215.0,http://www.basenotes.net/photos/products/st/26120426.jpg
26120428,Dali,2705,3,http://www.basenotes.net/photos/products/st/26120428.jpg,15.0,http://www.basenotes.net/photos/products/st/26120428.jpg
26120429,Dalimix,2705,3,http://www.basenotes.net/photos/products/st/26120429.jpg,8.09,http://www.basenotes.net/photos/products/st/26120429.jpg
26120430,Dalimix Gold,2705,3,http://www.basenotes.net/photos/products/st/26120430.jpg,18.82,http://www.basenotes.net/photos/products/st/26120430.jpg
26120432,Daniel Hechter Sport ,786,3,http://www.basenotes.net/photos/products/300/26120432-2980.jpg,0,http://www.basenotes.net/photos/products/300/26120432-2980.jpg
26120436,Davidoff,804,3,http://www.basenotes.net/photos/products/st/26120436.jpg,156.99,http://www.basenotes.net/photos/products/st/26120436.jpg
26120438,Deauville pour Homme,2044,6,http://www.basenotes.net/photos/products/300/26120438-5566.jpg,29.95,http://www.basenotes.net/photos/products/300/26120438-5566.jpg
26120439,Déclaration,592,6,http://www.basenotes.net/photos/products/300/26120439-6120.jpg,29.74,http://www.basenotes.net/photos/products/300/26120439-6120.jpg
26120442,Deep Forest,463,8,http://www.basenotes.net/photos/products/st/26120442.jpg,159.99,http://www.basenotes.net/photos/products/st/26120442.jpg
26120443,Denim,828,3,http://www.basenotes.net/photos/products/st/26120443.jpg,6.0,http://www.basenotes.net/photos/products/st/26120443.jpg
26120444,Derby,1240,3,http://www.basenotes.net/photos/products/300/26120444-357.jpg,29.99,http://www.basenotes.net/photos/products/300/26120444-357.jpg
26120445,Derrick,2297,6,http://www.basenotes.net/photos/products/st/26120445.jpg,69.95,http://www.basenotes.net/photos/products/st/26120445.jpg
26120447,Desire for a Man,895,3,http://www.basenotes.net/photos/products/st/26120447.jpg,64.88,http://www.basenotes.net/photos/products/st/26120447.jpg
26120450,Devin,253,3,http://www.basenotes.net/photos/products/300/26120450-3150.jpg,19.99,http://www.basenotes.net/photos/products/300/26120450-3150.jpg
26120452,Diesel Plus Plus,851,3,http://www.basenotes.net/photos/products/st/26120452.jpg,34.99,http://www.basenotes.net/photos/products/st/26120452.jpg
26120454,Dimensione Uomo,663,3,http://www.basenotes.net/photos/products/st/26120454.jpg,0,http://www.basenotes.net/photos/products/st/26120454.jpg
26120459,Fuel for Men / DK Men,869,10,http://www.basenotes.net/photos/products/300/26120459-6648.jpg,7.99,http://www.basenotes.net/photos/products/300/26120459-6648.jpg
26120461,DKNY Men (original),869,5,http://www.basenotes.net/photos/products/st/26120461.jpg,27.99,http://www.basenotes.net/photos/products/st/26120461.jpg
26120462,DNA for Men (original),422,3,http://www.basenotes.net/photos/products/st/26120462.jpg,7.99,http://www.basenotes.net/photos/products/st/26120462.jpg
26120463,Dolce & Gabbana pour Homme,864,5,http://www.basenotes.net/photos/products/300/26120463-747.jpg,56.5,http://www.basenotes.net/photos/products/300/26120463-747.jpg
26120464,Domain,1983,5,http://www.basenotes.net/photos/products/300/26120464-87.jpg,17.99,http://www.basenotes.net/photos/products/300/26120464-87.jpg
26120466,Double Click ,1628,3,http://www.basenotes.net/photos/300noimage.png,27.6,http://www.basenotes.net/photos/300noimage.png
26120468,Double Zéro,1151,3,http://www.basenotes.net/photos/products/st/26120468.jpg,450.0,http://www.basenotes.net/photos/products/st/26120468.jpg
26120469,Douce Amère,2767,4,http://www.basenotes.net/photos/products/300/26120469-462.jpg,190.0,http://www.basenotes.net/photos/products/300/26120469-462.jpg
26120470,Drakkar,1246,3,http://www.basenotes.net/photos/products/st/26120470.jpg,33.9,http://www.basenotes.net/photos/products/st/26120470.jpg
26120471,Drakkar Dynamik,1246,6,http://www.basenotes.net/photos/products/st/26120471.jpg,69.9,http://www.basenotes.net/photos/products/st/26120471.jpg
26120472,Drakkar Noir,1246,5,http://www.basenotes.net/photos/products/300/26120472-1461.jpg,33.9,http://www.basenotes.net/photos/products/300/26120472-1461.jpg
26120474,Duc de Vervins,1341,3,http://www.basenotes.net/photos/products/300/26120474-147.jpg,99.07,http://www.basenotes.net/photos/products/300/26120474-147.jpg
26120478,Dune pour Homme,653,5,http://www.basenotes.net/photos/products/300/26120478-2678.jpg,79.07,http://www.basenotes.net/photos/products/300/26120478-2678.jpg
26120479,Dunhill for Men,895,3,http://www.basenotes.net/photos/products/st/26120479.jpg,48.04,http://www.basenotes.net/photos/products/st/26120479.jpg
26120480,Dunhill Edition,895,6,http://www.basenotes.net/photos/products/st/26120480.jpg,35.18,http://www.basenotes.net/photos/products/st/26120480.jpg
26120482,Duo Homme,3166,2,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26120486,Eau Cendrée,1440,3,http://www.basenotes.net/photos/products/st/26120486.jpg,60.0,http://www.basenotes.net/photos/products/st/26120486.jpg
26120487,Eau d'Espace for Men,2334,3,http://www.basenotes.net/photos/products/st/26120487.jpg,72.95,http://www.basenotes.net/photos/products/st/26120487.jpg
26120490,Eau d'Orange Verte,1315,2,http://www.basenotes.net/photos/products/300/26120490-9061.jpg,65.99,http://www.basenotes.net/photos/products/300/26120490-9061.jpg
26120491,Eau dans le Sable pour Homme,1624,5,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26120492,Eau de Badian,1675,2,http://www.basenotes.net/photos/products/st/26120492.jpg,9.99,http://www.basenotes.net/photos/products/st/26120492.jpg
26120493,Eau de Balenciaga Lavande,345,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26120494,Eaux de Caron Forte,587,1,http://www.basenotes.net/photos/products/300/26120494-1085.jpg,38.95,http://www.basenotes.net/photos/products/300/26120494-1085.jpg
26120495,Eau de Cartier,592,3,http://www.basenotes.net/photos/products/300/26120495-7661.jpg,13.99,http://www.basenotes.net/photos/products/300/26120495-7661.jpg
26120497,Eau de Cologne,2415,1,http://www.basenotes.net/photos/products/300/26120497-3887.jpg,91.0,http://www.basenotes.net/photos/products/300/26120497-3887.jpg
26120504,Eau de Grey Flannel,1171,8,http://www.basenotes.net/photos/products/st/26120504.jpg,18.56,http://www.basenotes.net/photos/products/st/26120504.jpg
26120505,Eau de Guerlain,1240,3,http://www.basenotes.net/photos/products/st/26120505.jpg,53.99,http://www.basenotes.net/photos/products/st/26120505.jpg
26120510,Eau de Monsieur,223,8,http://www.basenotes.net/photos/products/300/26120510-697.jpg,1.26,http://www.basenotes.net/photos/products/300/26120510-697.jpg
26120514,Eau de Quinine,755,6,http://www.basenotes.net/photos/products/st/26120514.jpg,0,http://www.basenotes.net/photos/products/st/26120514.jpg
26120516,Eau de Rochas Homme,2626,3,http://www.basenotes.net/photos/products/st/26120516.jpg,36.89,http://www.basenotes.net/photos/products/st/26120516.jpg
26120520,Thé Vert,2631,3,http://www.basenotes.net/photos/products/300/26120520-4616.jpg,92.0,http://www.basenotes.net/photos/products/300/26120520-4616.jpg
26120521,Eau du Tsar,3108,6,http://www.basenotes.net/photos/products/300/26120521-381.jpg,12.87,http://www.basenotes.net/photos/products/300/26120521-381.jpg
26120522,Eau de Varens No. 2,3080,6,http://www.basenotes.net/photos/300noimage.png,8.6,http://www.basenotes.net/photos/300noimage.png
26120524,Eau de Varens No. 4,3080,3,http://www.basenotes.net/photos/products/300/26120524-436.jpg,8.6,http://www.basenotes.net/photos/products/300/26120524-436.jpg
26120525,Eau de Verveine,2415,3,http://www.basenotes.net/photos/products/300/26120525-6608.jpg,190.15,http://www.basenotes.net/photos/products/300/26120525-6608.jpg
26120526,Eau de Vetyver,1743,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26120531,Eau des Tropiques,713,1,http://www.basenotes.net/photos/products/300/26120531-1941.jpg,0,http://www.basenotes.net/photos/products/300/26120531-1941.jpg
26120536,Eau Dynamisante,675,5,http://www.basenotes.net/photos/products/300/26120536-6812.jpg,70.0,http://www.basenotes.net/photos/products/300/26120536-6812.jpg
26120539,Eau de Cologne France / Eau France,2085,1,http://www.basenotes.net/photos/products/300/26120539-8160.jpg,39.0,http://www.basenotes.net/photos/products/300/26120539-8160.jpg
26120540,Eau Fresh,1442,3,http://www.basenotes.net/photos/products/st/26120540.jpg,39.99,http://www.basenotes.net/photos/products/st/26120540.jpg
26120542,Eau Neuve (original),1854,5,http://www.basenotes.net/photos/300noimage.png,39.99,http://www.basenotes.net/photos/300noimage.png
26120543,Eau Parfumée au Thé Vert Extrême,527,3,http://www.basenotes.net/photos/products/300/26120543-3129.jpg,113.02,http://www.basenotes.net/photos/products/300/26120543-3129.jpg
26120546,Eau Sans Pareil,2415,3,http://www.basenotes.net/photos/products/300/26120546-2204.jpg,64.96,http://www.basenotes.net/photos/products/300/26120546-2204.jpg
26120547,Eau Sauvage,653,3,http://www.basenotes.net/photos/products/300/26120547-2653.jpg,136.8,http://www.basenotes.net/photos/products/300/26120547-2653.jpg
26120548,Eau Sauvage 100% Glaçon,653,3,http://www.basenotes.net/photos/products/st/26120548.jpg,44.0,http://www.basenotes.net/photos/products/st/26120548.jpg
26120550,Ébène,2455,3,http://www.basenotes.net/photos/products/st/26120550.jpg,0,http://www.basenotes.net/photos/products/st/26120550.jpg
26120551,Eau de Cologne Impériale,1240,3,http://www.basenotes.net/photos/products/300/26120551-7399.jpg,45.0,http://www.basenotes.net/photos/products/300/26120551-7399.jpg
26120552,Arden Men - Eau de Cologne Tradition,936,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26120553,Edges for Men,2334,6,http://www.basenotes.net/photos/products/st/26120553.jpg,69.99,http://www.basenotes.net/photos/products/st/26120553.jpg
26120554,Égoïste / L'Égoïste,614,3,http://www.basenotes.net/photos/products/300/26120554-4400.jpg,84.39,http://www.basenotes.net/photos/products/300/26120554-4400.jpg
26120555,El Paso,1818,6,http://www.basenotes.net/photos/products/300/26120555-3097.jpg,33.64,http://www.basenotes.net/photos/products/300/26120555-3097.jpg
26120556,Elements,1350,5,http://www.basenotes.net/photos/products/300/26120556-1118.jpg,16.99,http://www.basenotes.net/photos/products/300/26120556-1118.jpg
26120557,Elements Aqua,1350,6,http://www.basenotes.net/photos/products/300/26120557-8522.jpg,95.0,http://www.basenotes.net/photos/products/300/26120557-8522.jpg
26120559,Elite,1080,8,http://www.basenotes.net/photos/products/300/26120559-8069.jpg,96.79,http://www.basenotes.net/photos/products/300/26120559-8069.jpg
26120560,Emporio Armani He,1191,8,http://www.basenotes.net/photos/products/st/26120560.jpg,54.95,http://www.basenotes.net/photos/products/st/26120560.jpg
26120561,Emporio Armani White He,1191,5,http://www.basenotes.net/photos/products/st/26120561.jpg,40.0,http://www.basenotes.net/photos/products/st/26120561.jpg
26120563,Endurance,2951,3,http://www.basenotes.net/photos/products/st/26120563.jpg,0,http://www.basenotes.net/photos/products/st/26120563.jpg
26120564,English Blazer,2352,6,http://www.basenotes.net/photos/products/st/26120564.jpg,29.99,http://www.basenotes.net/photos/products/st/26120564.jpg
26120565,English Fern,2415,3,http://www.basenotes.net/photos/products/300/26120565-9131.jpg,105.07,http://www.basenotes.net/photos/products/300/26120565-9131.jpg
26120566,English Fine Cologne,3217,3,http://www.basenotes.net/photos/products/st/26120566.jpg,69.99,http://www.basenotes.net/photos/products/st/26120566.jpg
26120567,Original English Lavender / English Lavender,3217,3,http://www.basenotes.net/photos/products/300/26120567-7475.jpg,18.0,http://www.basenotes.net/photos/products/300/26120567-7475.jpg
